Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-12-23,1956.2252197265625,1965.2099887102552,1937.203849166884,1937.203849166884,2247329
2019-12-24,1942.113037109375,1966.6129297636903,1938.2121606185174,1962.6245253770262,1805896
2019-12-26,1930.1475830078125,1953.8586516168255,1924.2307835917454,1942.8138737716567,1880367
2019-12-27,1927.12353515625,1951.5795544581383,1907.400869911303,1935.4508827041163,2720261
2019-12-30,1913.7117919921875,1950.3521584896741,1908.3648875109875,1934.5740286681846,2288830
2019-12-31,1894.8660888671875,1925.8088038464375,1891.1406963244715,1918.796300236619,1909289
2020-01-01,1900.037841796875,1914.3256459696258,1888.116500666217,1900.3883813576408,1354908
2020-01-02,1891.3157958984375,1910.8631907524984,1883.908882428102,1910.8631907524984,2380752
2020-01-03,1929.0078125,1948.5990764003263,1896.8818719434576,1896.8818719434576,4655761
2020-01-06,1928.832763671875,1951.185117310929,1917.831856628987,1932.8211676123146,3023209
2020-01-07,1933.5665283203125,1941.2801113138191,1914.2382718775054,1928.8768307917446,2429317
2020-01-08,1976.8685302734375,1981.0322041538493,1930.2354256137487,1932.821243433291,5197454
2020-01-09,1941.0169677734375,1973.975601431625,1937.2038339012508,1971.1706432060805,3734173
2020-01-10,1940.3160400390625,1958.2417102979352,1935.451072666894,1952.9823323830797,1915807
2020-01-13,1919.979736328125,1945.0493082064788,1915.0270272754062,1944.0852173676722,2843893
2020-01-14,1934.4864501953125,1954.559867677666,1924.0554379784992,1924.0554379784992,2948452
2020-01-15,1952.0179443359375,1955.6119380264965,1923.3543787220415,1939.8338049541178,2620681
2020-01-16,1962.44873046875,1971.3896277313559,1941.5864941862842,1952.06137626371,3117214
2020-01-17,1945.1810302734375,1975.3785826885596,1939.8339103953006,1964.1585335374016,3281059
2020-01-20,1902.4481201171875,1965.429027621054,1890.0446283452136,1923.9675652184246,5817599
2020-01-21,1903.061767578125,1916.648491391048,1891.6664508318024,1902.0974628669824,1902980
2020-01-22,1934.4864501953125,1937.2038806070539,1905.3846066450317,1911.7835581918482,1773686
2020-01-23,1924.8663330078125,1948.4116046305764,1918.4968215058075,1941.4271487092474,2069866
2020-01-24,1918.2332763671875,1924.8663969809422,1906.4607474098216,1924.8663969809422,1319430
2020-01-27,1905.801513671875,1927.0624580416547,1902.0676626021018,1923.7678835683255,1549101
2020-01-28,1918.54150390625,1922.0996890325716,1890.6474259444763,1909.9756059494848,1743024
2020-01-29,1892.930908203125,1921.351976995511,1888.8894774783512,1919.638841065208,2306761
2020-01-30,1878.215087890625,1902.0677220265231,1866.9255932131,1897.674955924845,2098567
2020-01-31,1826.5562744140625,1883.9258475870538,1820.0110952517152,1879.5768371759198,3287223
2020-02-03,1847.158935546875,1928.161534198059,1838.988344206141,1890.6473385478596,4728073
2020-02-04,1851.7708740234375,1877.2049513022794,1833.189555959817,1870.4401332206849,3509339
2020-02-05,1885.85888671875,1894.7761181360831,1848.7400047213953,1858.1404834178752,2439322
2020-02-06,1869.8690185546875,1910.1505590251898,1858.579522752618,1884.4968453341364,2640065
2020-02-07,1877.0732421875,1889.7682954629988,1861.654587673684,1879.2256550420059,2083442
2020-02-10,1899.3883056640625,1903.825042824409,1861.6544835001948,1880.8947153956449,2383032
2020-02-11,1891.876708984375,1910.6778794769423,1886.7812711174943,1900.310906989152,1335820
2020-02-12,1907.119873046875,1919.6392595220186,1888.8898892321922,1889.8563838089638,1620407
2020-02-13,1925.7451171875,1930.1818548361498,1907.3394660215208,1909.052602284502,1645948
2020-02-14,1918.9364013671875,1943.3602301597175,1907.3395387327064,1922.2749473731744,1500115
2020-02-17,1935.6727294921875,1947.7528384360285,1924.207565014646,1930.1378003143498,1774724
2020-02-18,1946.65478515625,1951.2671907173785,1920.5617908799836,1932.7735979027368,2486223
2020-02-19,1929.61083984375,1959.174075864944,1924.471216673614,1946.6546899541477,1760463
2020-02-20,1894.8636474609375,1945.4681847638437,1889.9876341412228,1936.770593591784,2317278
2020-02-24,1858.4478759765625,1914.323739177407,1850.8482609631496,1894.160983113343,3092877
2020-02-25,1894.29296875,1912.303314791879,1854.6263655808295,1858.5798561753884,2674567
2020-02-26,1865.696044921875,1901.1015745691823,1856.3393227237234,1892.4039818970816,2686842
2020-02-27,1849.793701171875,1862.488751592191,1832.83758207685,1862.488751592191,2349001
2020-02-28,1757.2386474609375,1818.1663057928577,1748.3213087836612,1816.8484756606088,4298076
2020-03-02,1758.2489013671875,1804.504650477469,1744.5433830060683,1787.8561070227177,2667076
2020-03-03,1788.9102783203125,1809.819890830938,1767.6493302678869,1774.6777570283955,2757585
2020-03-04,1830.2021484375,1840.0858728290732,1779.070390483203,1806.305542139983,3237002
2020-03-05,1866.9698486328125,1886.9129668792266,1830.9491611030494,1832.3986883415578,3937056
2020-03-06,1859.414306640625,1865.7398482432911,1820.01131521552,1843.205039255488,2595027
2020-03-09,1732.8148193359375,1827.303175465061,1700.0008704940637,1822.9983494962182,4940975
2020-03-11,1716.4298095703125,1745.9492908944883,1686.822601596655,1698.2437962949657,6796449
2020-03-12,1554.90771484375,1676.6313314138536,1544.8043507352847,1672.765675001557,8728786
2020-03-13,1586.930908203125,1598.967045814718,1323.1452733097904,1482.910173443925,8029720
2020-03-16,1490.3780517578125,1618.5150473569338,1472.3237359742652,1541.8612610185473,7844271
2020-03-17,1456.6414794921875,1520.7758751513732,1426.023916164222,1519.8973217861787,5713248
2020-03-18,1453.4786376953125,1505.4450881524474,1430.0651702096498,1473.158253561629,7258778
2020-03-19,1448.12451171875,1491.576633350205,1368.8310092093393,1380.2913581550702,5135111
2020-03-20,1590.69384765625,1654.0136760588152,1439.850321534346,1442.505239152418,8547498
2020-03-23,1477.638427734375,1548.7017572949387,1431.6641530650784,1433.6553410387432,7003490
2020-03-24,1507.24072265625,1566.4011043415717,1445.0271214587124,1462.9036282577763,6350865
2020-03-25,1548.9671630859375,1601.7999697038554,1486.7535630400425,1504.4530102190906,2765520
2020-03-26,1584.9415283203125,1621.3139861607938,1524.4094929684998,1620.915683700213,4556067
2020-03-27,1614.6322021484375,1637.1989991639405,1549.0557665444542,1610.6498262045252,4331250
2020-03-30,1573.92333984375,1685.8723432118886,1560.6930462936018,1562.8611853607324,8513547
2020-03-31,1616.04833984375,1641.6240679529428,1575.2511272001284,1626.0485727953906,3927593
2020-04-01,1512.1966552734375,1623.7031825971849,1506.2230913096655,1615.8711981171227,4941878
2020-04-03,1463.9210205078125,1539.8516810976087,1460.2041803511806,1539.8516810976087,5735369
2020-04-07,1571.003173828125,1580.4281527691137,1508.8781461540354,1513.3030087527277,5427577
2020-04-08,1509.2763671875,1598.2603988276899,1505.3382826167776,1557.5516622019568,6285615
2020-04-09,1562.994140625,1574.1890639127328,1532.0642881567328,1549.100008107541,5307397
2020-04-13,1556.8875732421875,1581.4455554263402,1545.1616898569614,1558.4362748213684,2990438
2020-04-15,1535.559814453125,1603.5699188193564,1529.0552892027574,1579.6756650621144,4761399
2020-04-16,1518.656982421875,1561.8878640417809,1482.3731127749395,1513.2585641732664,6245533
2020-04-17,1598.43701171875,1638.9244966390584,1551.3565260174948,1592.9502263727843,9895823
2020-04-20,1609.455078125,1619.4994932670872,1595.1627522480462,1619.4994932670872,3244282
2020-04-21,1537.7725830078125,1588.1717268430468,1528.9670412613293,1561.9765608002738,5122541
2020-04-22,1565.9588623046875,1584.1007988275733,1521.400517865228,1537.7725093614908,3829836
2020-04-23,1662.1993408203125,1681.4474897157427,1558.3035637973692,1575.2508061547485,5934366
2020-04-24,1609.36669921875,1638.9246927553193,1599.8532453395178,1628.9687526491462,2987102
2020-04-27,1625.3404541015625,1659.3234193353237,1615.074794819715,1621.5351372105413,3374741
2020-04-28,1645.208251953125,1653.1287130143148,1621.8006633353564,1650.4737953809943,2678505
2020-04-29,1686.4478759765625,1692.5542078676242,1637.2434262979896,1658.4384745839254,4241510
2020-04-30,1782.7325439453125,1798.2638522190807,1718.7932903415583,1752.245289071742,5915544
2020-05-04,1708.3951416015625,1739.8559575967138,1693.5276682257902,1739.8559575967138,3729348
2020-05-05,1710.4306640625,1749.59069866851,1705.3420719950523,1730.2097785797607,2905528
2020-05-06,1684.633544921875,1728.970643342912,1675.7838203656254,1716.6696126328166,3517431
2020-05-07,1674.058349609375,1711.935110017939,1666.7130342161686,1690.2975743329241,3166754
2020-05-08,1675.6068115234375,1716.4040187204564,1669.2792370773193,1716.050008144595,2686530
2020-05-11,1712.687255859375,1726.93529094953,1689.4124368029272,1689.4124368029272,2449841
2020-05-12,1725.254150390625,1731.4489588300887,1690.5189744979182,1711.006112585636,3256595
2020-05-13,1725.3865966796875,1764.6351040942657,1704.1472574127554,1764.6351040942657,2656665
2020-05-14,1683.5272216796875,1701.890398959459,1673.5712821906548,1690.297282138001,2263146
2020-05-15,1675.1644287109375,1696.846254467225,1650.6506262018147,1695.6072713896638,3173682
2020-05-18,1721.802001953125,1728.3065264375903,1656.7565410507923,1687.6420944319536,3727694
2020-05-19,1724.501708984375,1740.254154897732,1684.102692161998,1684.102692161998,3198693
2020-05-20,1728.882080078125,1737.1123667098468,1709.5011626764497,1725.696201005118,2778505
2020-05-21,1762.156982421875,1768.1748378945201,1717.864179052692,1722.156273544913,3400908
2020-05-22,1787.9541015625,1798.2640524057372,1735.6522503842284,1749.6790423762068,3663418
2020-05-26,1719.5013427734375,1791.1841059050114,1703.57183985531,1783.2193544459476,4575317
2020-05-27,1774.6351318359375,1778.7944587518257,1717.952608483573,1733.6608680073764,3482160
2020-05-28,1773.7501220703125,1782.3343106429013,1744.5460345572958,1759.7675157464791,3475681
2020-05-29,1745.4752197265625,1772.2899255549667,1736.6697879203548,1754.015224641004,7237735
2020-06-01,1809.989990234375,1823.0433344983803,1753.2189832363338,1761.0952600251344,3747773
2020-06-02,1811.67138671875,1841.6276827785484,1805.3881038806364,1823.220212463786,2443886
2020-06-03,1816.1092529296875,1831.7305310039142,1792.8991751074047,1821.1684888771974,3699799
2020-06-04,1856.4052734375,1863.9052297137303,1816.6419185317036,1816.6419185317036,4048593
2020-06-05,1817.97314453125,1862.1299437210118,1810.9169757379857,1856.4495577385585,3573289
2020-06-08,1838.8309326171875,1859.4670224848596,1830.2659325320312,1844.6001620425582,2957841
2020-06-09,1839.0975341796875,1859.9110986981798,1828.624118870401,1831.1537911506362,2909439
2020-06-10,1871.6712646484375,1892.3073556516745,1840.3842879661104,1843.5352183180726,5168397
2020-06-11,1835.192138671875,1868.3431114355326,1829.9999612282527,1863.9052418121703,2269513
2020-06-12,1810.20703125,1818.8164550372564,1784.9111742308164,1785.088645678345,2842642
2020-06-15,1801.68603515625,1827.514410448627,1775.9907092535589,1809.8516705821971,2399022
2020-06-16,1815.7987060546875,1840.7838243611548,1802.6625691545787,1832.8400813905491,2146528
2020-06-17,1817.573486328125,1827.381219160305,1798.7125449942407,1815.975810311871,2703527
2020-06-18,1808.9639892578125,1827.6917732067852,1797.514266523344,1815.0882696363794,1944389
2020-06-19,1814.733642578125,1855.029520824165,1803.550232686461,1812.4259720205478,5681758
2020-06-22,1799.955322265625,1821.523409877562,1792.1447374954637,1819.5263687411386,3196138
2020-06-23,1806.47900390625,1814.2008526508862,1784.023343360216,1799.1120980055512,4205944
2020-06-24,1812.603271484375,1832.1743181976583,1803.1950103522074,1805.3252092595553,2560937
2020-06-25,1789.437744140625,1828.4022605864861,1783.3578845065035,1806.2129127638345,3043931
2020-06-26,1880.635986328125,1892.3074960737704,1792.8548003266349,1797.3370917211,6300722
2020-06-29,1865.3692626953125,1888.4019745865246,1856.183004508392,1871.005442617512,3076341
2020-06-30,1848.06201171875,1874.4673367084374,1841.7603666949096,1863.905293389706,3071725
2020-07-01,1856.8492431640625,1876.2870272243138,1845.7101460467495,1845.8876175094297,2503466
2020-07-02,1914.6298828125,1921.597424353921,1862.1299751937768,1865.6802706660242,3758699
2020-07-03,1952.3519287109375,1957.1005359628653,1917.3816021831199,1920.399266899299,4185208
2020-07-06,2008.7572021484375,2014.703903925087,1957.1004446354054,1957.1004446354054,5190366
2020-07-07,2014.7034912109375,2043.8159524334258,1981.197583432941,2019.2302038395226,5630055
2020-07-08,1969.4376220703125,2018.6979730710261,1959.4082104460645,2014.792734623783,2793358
2020-07-09,1956.5230712890625,1992.159066827644,1944.718298349789,1978.4016751877114,3443998
2020-07-10,1972.4991455078125,1996.9074178851808,1931.3600252055808,1957.3215512796908,9610320
2020-07-13,1970.4140625,1992.5589880170048,1961.5383234797298,1970.4140625,2963503
2020-07-14,1927.7657470703125,1987.2776098554152,1921.5971528972639,1961.5379713177613,2976738
2020-07-15,1982.7509765625,2005.916738852033,1935.8872544249891,1939.3487054830496,5569321
2020-07-16,1987.95458984375,2075.35431618994,1974.922554669784,1996.1830628076407,8582118
2020-07-17,1957.710205078125,1996.0948485707906,1948.1919028616,1989.9569368441512,4509135
2020-07-20,1964.0703125,1980.9720460875992,1948.8588825785232,1957.9324013844994,2952646
2020-07-21,1979.3260498046875,1991.4239998490839,1958.0653224086514,1983.7293517910466,2665286
2020-07-22,1948.9920654296875,1984.6191811218266,1942.9875026898521,1984.6191811218266,2861534
2020-07-23,1931.4229736328125,1948.9918777352004,1924.1285859982333,1948.9918777352004,2265766
2020-07-24,1919.147216796875,1924.1288670783583,1890.4144444435642,1916.5675654740282,3665100
2020-07-27,1963.0916748046875,1970.3860628430878,1924.5734749259686,1925.9078221468556,4248480
2020-07-28,2054.672119140625,2063.790157552224,1970.3858616285245,1970.3858616285245,8092319
2020-07-29,2024.694091796875,2083.3608493933248,1998.0071466722807,2038.882607519001,6090431
2020-07-30,2027.7633056640625,2097.594154312726,2021.313959769759,2033.4564344784908,7098496
2020-07-31,2029.4532470703125,2076.956142360792,2008.1482114546786,2048.8012833696184,4723290
2020-08-03,2005.213134765625,2049.4246951136843,1984.3528760709548,2037.5043921603117,4012337
2020-08-04,2001.254150390625,2019.000927049445,1979.3264620575846,2010.3721907901097,2927928
2020-08-05,2009.9716796875,2045.999054340009,2004.189508446974,2010.4164620906174,3800641
2020-08-06,2053.205078125,2063.3460323262866,2015.1761741017413,2023.7603895418417,4748047
2020-08-07,2041.86279296875,2070.906998842982,2034.4348394990977,2053.115701602063,3165491
2020-08-10,2030.6981201171875,2068.2377029456334,2024.6935590441194,2062.010750721711,2929353
2020-08-11,2028.118896484375,2056.6740161932307,2024.2939412181609,2030.8766345022257,2774423
2020-08-12,2008.0595703125,2042.796908620361,1998.4522252083107,2035.6360843606842,3415751
2020-08-13,2005.479736328125,2045.9994648171416,2001.965998074338,2021.9812102301578,2695682
2020-08-14,1994.53759765625,2029.3641893284707,1986.487210087695,2025.5390173136614,2270405
2020-08-17,2004.5457763671875,2019.312642918264,1991.0689528686362,2013.0856876317318,2625630
2020-08-18,2019.089599609375,2036.2137211172417,2000.0084790792453,2012.9071680072489,3493374
2020-08-19,2007.392578125,2032.3003995178458,2003.7452745494609,2024.9614878574537,2843005
2020-08-20,2004.0562744140625,2025.1389180833928,1992.669800811803,2007.7478816980313,2895164
2020-08-21,2000.275634765625,2020.2018007948957,1993.5593766244242,2010.4165873168051,1975294
2020-08-24,1999.8309326171875,2010.3721463434958,1983.7297211034752,2002.054844860577,2167966
2020-08-25,1994.98193359375,2001.520320177873,1986.8870261616764,1997.0724972441442,1663419
2020-08-26,2004.63427734375,2010.327405193732,1971.675858059029,1994.4042821409753,2618149
2020-08-27,2000.0977783203125,2034.746507413596,1994.182258180894,2015.7542085593423,3579393
2020-08-28,1991.3360595703125,2028.1639689766519,1988.267103316282,2017.8894483183876,2941136
2020-08-31,2007.970458984375,2024.8276711462186,1981.9506845130968,1992.625463783365,6018154
2020-09-01,1998.2742919921875,2026.4289355019264,1993.7819456045622,2018.422851033306,3610908
2020-09-02,2014.9979248046875,2018.2004454409298,1994.0931488408917,1998.8524081127357,2084137
2020-09-03,2045.5543212890625,2067.348659567637,2017.5330292166095,2017.5330292166095,4654146
2020-09-04,2036.0357666015625,2067.570792366339,2013.0404318080248,2023.7597300778407,5231303
2020-09-07,2070.0615234375,2084.6948189269856,2031.1875905186307,2036.2135440682184,4620401
2020-09-08,2088.8759765625,2126.460088582314,2070.0617683046153,2077.9788079887076,7453998
2020-09-09,2070.594970703125,2098.482908005346,2063.7898883308194,2068.237711366015,3866535
2020-09-10,2073.708740234375,2089.142775221791,2067.615352121326,2077.133651327606,2308813
2020-09-11,2111.915771484375,2119.832810931445,2072.8192267633162,2073.530922003017,4145424
2020-09-14,2216.26171875,2229.027060863866,2118.8100658872686,2120.8115867440756,7512131
2020-09-15,2216.26171875,2257.715526478097,2192.4215551764973,2216.26171875,7318770
2020-09-16,2226.5810546875,2230.673140301211,2203.719279063972,2214.082623789323,3074003
2020-09-17,2189.17431640625,2220.131212976998,2179.9674516001683,2206.1205682391887,4828176
2020-09-18,2179.34423828125,2224.2672508206256,2167.3351161172586,2210.5680427791713,4183256
2020-09-21,2193.044189453125,2228.2708259418223,2181.3462817880013,2192.7772765719183,4598809
2020-09-22,2244.327880859375,2272.8384813706753,2186.550679925291,2210.568933935862,7499613
2020-09-23,2194.956787109375,2241.5701164361885,2142.961764081659,2232.807815626801,7502280
2020-09-24,2074.687744140625,2179.4340114243887,2048.312231649449,2179.4340114243887,8424708
2020-09-25,2154.793212890625,2170.538469004583,2092.345797095216,2106.4897928700216,8228267
2020-09-28,2158.351318359375,2174.096573347588,2104.7105124960694,2170.5383138167413,4347166
2020-09-29,2213.59326171875,2233.7420374792423,2158.351410452627,2165.9572339601254,6995811
2020-09-30,2217.062255859375,2228.35968467725,2188.3292711800536,2214.1266487671355,3917166
2020-10-01,2244.772705078125,2259.4950489311636,2217.062842826002,2232.8080995343385,2610337
2020-10-05,2406.985107421875,2426.822451074568,2315.582300368667,2330.660384227783,17412105
2020-10-06,2414.5458984375,2433.8494121079825,2357.4358789137323,2433.8494121079825,9846367
2020-10-07,2433.8046875,2464.094411335043,2404.4935717828953,2439.186597790862,9656101
2020-10-08,2513.6435546875,2566.3947979565005,2490.7817796458235,2490.7817796458235,19839329
2020-10-09,2502.30126953125,2517.3350450115063,2472.9901527038687,2499.6770967977955,7739245
2020-10-12,2517.46875,2538.8183083038866,2491.4489758171376,2504.570058524735,4623203
2020-10-13,2514.3994140625,2539.6184456865817,2501.634072386143,2530.811841090027,4209878
2020-10-14,2509.977783203125,2538.922484311515,2490.2792030659352,2538.922484311515,4395936
2020-10-15,2448.335693359375,2526.191713565848,2436.185943910907,2511.2279751864908,6629355
2020-10-16,2468.614990234375,2476.0743950006704,2440.0275483020373,2456.8227140582603,5273773
2020-10-19,2422.384033203125,2478.174176061983,2417.9619563585293,2478.174176061983,3331194
2020-10-20,2446.90625,2465.5773349468095,2428.1010305621235,2434.3992447060973,3406273
2020-10-21,2390.089111328125,2455.8403255098947,2379.0562745591865,2446.90674848003,4570143
2020-10-22,2386.292724609375,2400.139771231128,2356.7674222643655,2377.2252297087202,5262294
2020-10-23,2400.273193359375,2413.8521849758654,2385.354165370766,2401.166550940787,3499091
2020-10-26,2401.5234375,2420.953961908296,2385.7110543611143,2403.086813027104,2672752
2020-10-27,2349.6640625,2428.2795198607173,2344.2594242903315,2411.841829654508,3537502
2020-10-28,2342.561767578125,2372.712580303306,2328.0894210910055,2367.3971473105007,3569445
2020-10-29,2351.897216796875,2371.863841461277,2322.9525249565672,2329.8760446444485,3105968
2020-10-30,2380.66455078125,2389.1514496324507,2342.02682706394,2354.980514784194,3427003
2020-11-02,2326.839599609375,2380.6644021203697,2322.77477837138,2376.3315299459846,2571196
2020-11-03,2352.7470703125,2380.7984165716007,2323.6682317724144,2326.3035935281227,2879269
2020-11-04,2370.211669921875,2431.585512580277,2331.66337606151,2331.66337606151,4893928
2020-11-05,2399.290771484375,2420.9994075792224,2382.5850258353457,2398.6654647048754,2816502
2020-11-06,2418.720703125,2423.902220210348,2395.359491902555,2411.1718759228706,3884421
2020-11-09,2435.829345703125,2451.373683421629,2407.688576378132,2439.8494556066953,3646592
2020-11-10,2367.0400390625,2423.812731780535,2356.989767527936,2409.5637237591677,4760020
2020-11-11,2401.166015625,2405.6328025362363,2361.5008169903267,2383.432784345461,3242441
2020-11-12,2386.203125,2423.679436843667,2377.894854780181,2399.558778976075,2437505
2020-11-13,2373.516845703125,2380.708198744554,2354.890255491912,2372.53406525897,2548093
2020-11-14,2385.577392578125,2402.2384234459832,2376.3757663013334,2392.3667790146424,298819
2020-11-17,2381.736328125,2407.5989897932636,2367.442604994502,2407.5989897932636,2827273
2020-11-18,2346.536865234375,2380.0824754765026,2329.0271930140425,2377.2237757369394,2893762
2020-11-19,2355.694580078125,2390.7588660549586,2350.2899410547748,2355.784003080529,4167501
2020-11-20,2376.5546875,2390.6250704820977,2347.3419359771956,2371.864559839301,2711471
2020-11-23,2433.729248046875,2438.866053837926,2380.7978144608323,2403.131752682791,3706418
2020-11-24,2431.76416015625,2450.479958728257,2416.532369070337,2442.796995932141,3120516
2020-11-25,2413.22705078125,2441.5017330119995,2401.523978386292,2437.9730139341727,3302249
2020-11-26,2430.468994140625,2439.7151152759193,2394.1985850505107,2399.5587311364447,2341099
2020-11-27,2393.885986328125,2427.8782920353297,2384.416525125006,2416.532692331871,6086808
2020-12-01,2436.00732421875,2444.136746771352,2344.57209499016,2393.3047912283428,3605017
2020-12-02,2456.33154296875,2460.9322475733284,2414.2543108778978,2429.039423442596,2509032
2020-12-03,2420.50732421875,2478.084168843465,2412.7798694385765,2478.084168843465,2852548
2020-12-04,2436.67724609375,2446.7722292714448,2411.1718463361008,2421.7135082552436,2686527
2020-12-07,2445.745361328125,2451.3735585273585,2417.5598819303436,2425.466184913185,1996400
2020-12-08,2498.9892578125,2506.359458011649,2441.054930217235,2447.799823717433,4277818
2020-12-09,2511.049072265625,2537.135065230834,2495.281182986763,2514.8011297974635,3659996
2020-12-10,2487.37548828125,2525.789863212253,2483.7573465563087,2517.4815943155036,2127801
2020-12-11,2486.750244140625,2508.2800309315485,2469.7317386397385,2494.8796672465796,1795408
2020-12-14,2499.346435546875,2504.974631871413,2462.3168078086956,2503.1879167274246,2483658
2020-12-15,2467.051513671875,2496.6662283463124,2461.1999782695357,2488.894061509592,2365509
2020-12-16,2514.086669921875,2519.0895592375314,2466.0687035893725,2482.6405290795155,2565149
2020-12-17,2535.527587890625,2549.374631188641,2505.8681581248843,2511.228303917665,2863460
2020-12-18,2555.896240234375,2588.9504733307303,2542.674503374854,2562.149743793145,6076692
2020-12-21,2519.402099609375,2578.6764577580393,2488.000670312191,2555.8958412076045,2705195
2020-12-22,2566.169677734375,2576.130527622706,2518.062284262311,2531.775410513218,2881737
2020-12-23,2598.5537109375,2607.710625604319,2559.87128633377,2569.3409633774995,2790988
2020-12-24,2599.090087890625,2609.8103793673413,2575.7286551846814,2598.777325480599,1807144
2020-12-28,2617.002197265625,2635.1374038467743,2592.524281300281,2599.671143550592,2108994
2020-12-29,2617.985107421875,2637.1923006686147,2608.604850254863,2608.604850254863,1994151
2020-12-30,2599.04541015625,2633.350256085487,2592.523855802206,2621.4685559234445,2637968
2020-12-31,2557.45947265625,2595.203831304307,2541.60237523606,2590.73704329862,4040956
2021-01-01,2615.97412109375,2626.4710718058996,2571.9762638534644,2572.869621360881,2681440
2021-01-04,2715.315673828125,2725.4106581808696,2627.319951520228,2635.404881302488,5113293
2021-01-05,2763.15478515625,2782.1386322899616,2715.4495812480673,2715.4495812480673,5801309
2021-01-06,2726.081298828125,2781.4694818618277,2713.306238797753,2769.4091516851345,3726716
2021-01-07,2709.374267578125,2752.3001327043467,2680.2954416471475,2747.0739048629207,3717827
2021-01-08,2788.079345703125,2794.4222712205374,2733.6739609766128,2760.4746860842265,5879039
2021-01-11,2837.70556640625,2885.544907172452,2810.994262711835,2885.544907172452,9508039
2021-01-12,2836.2763671875,2867.677798518108,2814.0763443401993,2837.7056084359856,3611458
2021-01-13,2822.072021484375,2838.1971702115275,2792.859270813279,2836.410454964306,3572801
2021-01-14,2909.564208984375,2923.706165258729,2792.9381394627762,2823.907225284338,6931542
2021-01-15,2894.034423828125,2930.4184259172707,2873.134742576188,2895.5111813812982,4131692
2021-01-18,2883.652099609375,2914.979118616538,2852.9067806900816,2908.937479236585,4160906
2021-01-19,2918.514404296875,2934.8940028198926,2892.8262937218337,2893.7213513622182,2975735
2021-01-20,2961.566650390625,2978.7069161372888,2924.2427919249913,2926.8383715743817,3453446
2021-01-21,2930.284423828125,2961.879782428694,2919.767496982687,2958.1653807806147,2778546
2021-01-22,2956.465087890625,2976.066763526629,2901.6873834723183,2901.6873834723183,3052459
2021-01-25,2945.9033203125,2989.3136168261917,2934.5807098005753,2961.701000604869,2272887
2021-01-27,2918.82763671875,2959.4631644417573,2888.350881666533,2953.6900866128167,2786662
2021-01-28,2861.0966796875,2931.3139111998876,2849.684694231684,2891.036315473477,3083938
2021-01-29,2784.837646484375,2879.2662265163744,2774.6786549686954,2873.17979092407,5445659
2021-02-01,2809.899658203125,2832.8578022732795,2724.645406807697,2774.679048040179,3985846
2021-02-02,2867.272705078125,2885.6661855416955,2819.431912052215,2840.9132980488034,2881837
2021-02-03,2864.22900390625,2896.4062796564235,2830.7537198712025,2875.8199556662817,2505866
2021-02-04,2853.8466796875,2898.0626611767793,2842.703255027167,2878.5503596139765,2057261
2021-02-05,2826.54736328125,2869.420757362734,2800.635487090299,2863.2447282447215,2366135
2021-02-08,2876.804931640625,2887.4560304578354,2824.0411074150375,2854.786425649493,2526592
2021-02-09,2843.508056640625,2905.1776489017793,2831.9619024110666,2859.708684640758,2658751
2021-02-10,2876.088623046875,2881.548343282133,2825.9653975642864,2850.7584493222253,2127983
2021-02-11,2869.554931640625,2881.4592425282754,2850.8035168861384,2877.610450787464,1165882
2021-02-12,2855.949951171875,2904.9095602002735,2848.073400264141,2850.042483361092,2777404
2021-02-15,2810.346923828125,2872.2400745488662,2802.9179014333436,2872.2400745488662,2630853
2021-02-16,2782.555419921875,2835.229434425715,2774.678868462251,2819.4317534374486,3435770
2021-02-17,2750.60205078125,2804.0817511852565,2725.9431661378376,2779.2438986963666,3678426
2021-02-18,2736.50390625,2772.798310024721,2712.9190556888316,2743.351008144595,4189909
2021-02-19,2749.483154296875,2763.1773626452605,2699.628264300904,2737.086517423129,3725028
2021-02-22,2647.98291015625,2771.098117308481,2634.288486221384,2771.098117308481,5366696
2021-02-23,2667.450927734375,2710.234729721283,2656.531267441469,2658.321382850796,3832829
2021-02-24,2638.7197265625,2688.1716651206516,2614.5977464227003,2660.1115184584087,3774549
2021-02-25,2680.9658203125,2711.9346792418423,2656.933438609498,2661.901051525302,4224073
2021-02-26,2590.5654296875,2660.4247237718946,2577.7660614423235,2649.3706742601657,5553153
2021-03-01,2617.32763671875,2653.8460339420762,2597.278431998463,2618.938784254474,3265871
2021-03-02,2690.8564453125,2707.5491817856246,2638.6297480674452,2649.370439036512,3306469
2021-03-03,2738.07080078125,2742.4564956280387,2682.3980430579804,2716.4998251406973,3509857
2021-03-04,2729.657470703125,2758.0755531644904,2699.5388659906343,2705.7594734081085,3916760
2021-03-05,2692.3779296875,2741.7402665783306,2682.129564357553,2699.583186729747,3203686
2021-03-08,2691.393798828125,2714.7100964099527,2681.5929603838504,2699.4941149925544,2003125
2021-03-09,2730.775634765625,2745.0517581806052,2678.10163202485,2691.393104782288,1942397
2021-03-10,2748.677001953125,2768.5920328933457,2738.876165261808,2752.3020288170133,3053778
2021-03-12,2737.041748046875,2789.89495082897,2722.1839208066626,2752.302526082478,2938317
2021-03-15,2744.380615234375,2773.783343113875,2721.870005295029,2721.870005295029,3097083
2021-03-16,2783.674072265625,2811.3760626716953,2738.8763934337435,2738.8763934337435,4894756
